,target
48336,0
48337,1
48338,0
48339,1
48341,1
48342,1
48343,1
48344,1
48345,1
48346,1
48347,1
48348,0
48349,1
48350,1
48352,1
48353,0
48355,1
48356,1
48358,0
48359,1
48360,1
48361,1
48362,1
48363,1
48366,1
48367,1
48368,1
48369,1
48370,0
48371,0
48372,1
48373,0
48374,1
48375,1
48376,0
48377,1
48378,0
48379,1
48380,1
48382,1
48383,1
48384,1
48385,0
48386,0
48387,0
48390,1
48391,0
48392,0
48393,1
48394,1
48396,0
48397,1
48398,1
48399,1
48400,0
48401,1
48402,1
48404,1
48405,0
48406,1
48407,1
48408,0
48409,1
48410,1
48411,0
48412,1
48413,1
48414,1
48415,0
48416,1
48417,1
48418,0
48419,1
48420,1
48421,0
48422,1
48423,0
48424,1
48425,1
48426,0
48427,1
48428,1
48429,1
48430,0
48431,0
48432,1
48433,0
48434,1
48435,1
48436,1
48437,1
48438,1
48439,0
48440,0
48441,1
48442,1
48443,0
48444,0
48445,0
48446,1
48447,1
48448,1
48449,0
48450,0
48451,1
48452,0
48453,1
48454,1
48455,1
48456,1
48457,0
48458,0
48459,0
48461,1
48462,1
48463,1
48464,0
48465,0
48467,1
48469,1
48472,0
48473,1
48474,1
48475,1
48476,0
48477,1
48478,0
48479,0
48480,0
48481,1
48482,1
48484,1
48486,0
48487,0
48488,0
48489,1
48490,1
48491,1
48492,1
48493,1
48494,1
48495,1
48496,0
48498,0
48500,1
48501,1
48502,1
48503,0
48504,0
48505,0
48506,0
48507,1
48508,1
48509,0
48510,1
48511,0
48512,1
48513,1
48514,1
48515,0
48516,1
48517,1
48518,1
48519,0
48520,1
48521,1
48522,0
48523,1
48524,1
48525,0
48526,1
48527,0
48528,1
48529,0
48530,1
48531,1
48532,1
48533,1
48534,0
48535,0
48536,1
48537,1
48538,1
48539,0
48541,0
48542,1
48543,1
48544,1
48545,0
48547,1
48548,0
48549,0
48550,1
48551,0
48552,1
48553,1
48554,0
48555,1
48556,1
48557,0
48559,1
48560,1
48561,1
48562,0
48564,0
48565,0
48566,1
48567,1
48568,0
48569,0
48570,1
48571,0
48572,0
48573,1
48574,1
48575,0
48576,0
48577,0
48579,0
48580,0
48581,1
48582,0
48583,0
48584,1
48585,1
48586,0
48587,0
48588,0
48589,1
48590,1
48592,1
48593,1
48594,1
48595,1
48596,0
48597,0
48601,1
48602,1
48603,1
48604,1
48605,1
48606,1
48607,0
48608,0
48609,0
48610,1
48612,0
48613,1
48614,0
48615,1
48617,1
48618,1
48619,1
48620,1
48621,1
48622,0
48623,1
48624,0
48625,1
48626,0
48627,0
48628,0
48629,1
48630,0
48631,0
48632,1
48633,0
48634,1
48635,0
48637,1
48638,0
48639,1
48641,0
48642,0
48644,0
48645,1
48646,0
48648,1
48649,0
48651,1
48652,1
48653,1
48654,1
48655,0
48656,1
48660,1
48662,1
48663,1
48664,0
48665,1
48666,0
48667,0
48668,1
48669,1
48670,0
48672,0
48673,1
48674,0
48675,0
48676,1
48677,0
48678,0
48679,1
48680,0
48681,1
48682,1
48683,1
48684,1
48686,1
48687,1
48689,1
48690,0
48691,1
48694,1
48695,1
48697,1
48698,1
48699,0
48702,1
48703,0
48704,0
48705,0
48706,0
48707,1
48708,0
48709,1
48710,1
48711,1
48712,0
48713,1
48714,1
48716,0
48717,0
48718,0
48719,1
48720,1
48721,1
48722,1
48723,0
48725,1
48726,0
48727,1
48728,1
48729,1
48730,1
48731,0
48732,0
48733,0
48734,1
48735,1
48736,0
48737,0
48738,1
48739,1
48740,0
48741,1
48742,0
48743,1
48744,0
48745,1
48746,1
48747,0
48748,1
48749,1
48750,1
48751,0
48752,1
48753,1
48754,0
48755,1
48756,0
48757,1
48759,0
48760,1
48761,1
48762,1
48765,1
48766,1
48767,0
48768,1
48769,0
48770,0
48771,1
48772,1
48773,0
48774,0
48776,0
48777,1
48778,0
48779,0
48780,1
48781,0
48782,1
48783,0
48784,1
48785,1
48786,1
48787,0
48788,0
48789,0
48790,1
48793,0
48794,0
48795,1
48796,1
48797,1
48798,1
48799,0
48801,0
48802,0
48803,1
48804,1
48805,1
48806,1
48807,0
48808,1
48809,0
48810,0
48811,1
48812,1
48813,1
48814,0
48815,1
48816,1
48817,1
48818,1
48819,0
48820,0
48821,0
48822,0
48823,1
48824,1
48826,1
48827,1
48828,1
48829,1
48830,1
48831,1
48833,1
48834,0
48835,0
48836,1
48837,1
48838,0
48839,1
48840,1
48841,1
48842,1
48844,1
48845,1
48846,1
48847,1
48848,1
48849,1
48850,1
48852,1
48853,0
48854,0
48855,0
48856,1
48858,0
48859,1
48860,1
48861,1
48862,1
48863,1
48864,1
48865,1
48866,0
48867,1
48868,1
48869,1
48870,0
48871,1
48873,1
48874,1
48875,1
48876,1
48877,1
48878,1
48879,0
48880,0
48881,1
48883,0
48884,0
48885,1
48886,0
48887,1
48888,1
48889,1
48891,1
48893,0
48894,0
48895,1
48896,1
48897,1
48899,0
48900,0
48901,1
48902,1
48903,0
48904,1
48905,1
48906,0
48907,0
48908,1
48909,1
48910,0
48912,1
48913,1
48915,0
48916,1
48917,1
48918,1
48920,1
48922,1
48923,1
48924,1
48925,1
48926,0
48927,1
48928,1
48929,1
48930,0
48931,1
48933,0
48934,0
48935,0
48936,1
48937,1
48938,0
48939,1
48940,0
48941,0
48942,1
48943,1
48944,0
48945,0
48946,1
48948,1
48949,0
48950,0
48951,0
48952,1
48953,1
48954,0
48955,0
48956,0
48957,1
48958,1
48959,1
48960,0
48961,1
48962,1
48963,0
48964,0
48965,1
48966,1
48967,1
48969,1
48970,0
48971,0
48973,1
48974,0
48975,1
48977,0
48978,1
48979,1
48980,1
48981,0
48982,0
48983,0
48984,0
48985,0
48987,1
48988,1
48989,0
48990,1
48991,1
48992,1
48993,1
48994,1
48995,0
48996,1
48997,1
48998,1
48999,0
49000,0
49001,0
49002,0
49004,1
49005,1
49006,0
49007,0
49008,1
49009,0
49010,1
49011,1
49012,0
49013,0
49014,1
49015,0
49017,1
49018,0
49019,1
49020,0
49021,1
49022,0
49024,0
49025,1
49026,1
49027,1
49028,0
49029,1
49030,1
49031,0
49032,1
49033,0
49034,0
49035,1
49036,1
49037,1
49038,0
49039,1
49040,0
49041,1
49042,1
49043,1
49044,0
49045,1
49046,0
49047,1
49049,1
49050,0
49051,1
49052,0
49053,1
49054,0
49055,0
49056,1
49057,0
49058,0
49059,1
49060,1
49061,1
49062,1
49063,0
49064,0
49065,1
49066,1
49067,0
49068,1
49069,0
49070,0
49071,0
49072,1
49073,1
49074,1
49075,0
49076,0
49077,1
49078,1
49079,1
49080,1
49081,0
49082,0
49083,0
49084,0
49085,1
49086,1
49087,0
49088,1
49089,1
49090,1
49092,0
49095,1
49096,1
49098,0
49099,1
49100,1
49101,1
49102,0
49103,0
49104,0
49108,0
49109,0
49110,0
49111,1
49112,1
49113,1
49115,1
49116,0
49117,0
49118,1
49120,0
49122,1
49124,0
49126,1
49127,1
49128,1
49129,0
49130,0
49131,1
49132,1
49134,1
49135,1
49136,1
49137,1
49138,1
49139,0
49140,1
49141,0
49142,1
49143,1
49144,0
49145,1
49146,0
49147,1
49148,0
49149,1
49150,1
49151,1
49152,1
49153,0
49154,1
49155,1
49156,0
49158,0
49159,1
49160,1
49161,1
49162,1
49163,0
49164,0
49165,1
49166,1
49167,1
49168,1
49169,1
49170,0
49171,1
49172,1
49173,0
49174,1
49175,1
49176,1
49177,0
49178,0
49179,1
49180,0
49181,0
49182,1
49183,1
49184,0
49185,1
49186,1
49187,1
49188,1
49189,0
49190,1
49191,0
49192,0
49193,0
49194,1
49195,1
49196,1
49197,1
49198,1
49199,0
49201,1
49202,1
49203,1
49204,0
49205,0
49206,0
49207,1
49208,1
49209,1
49210,0
49211,1
49213,1
49214,1
49215,0
49217,0
49218,0
49219,0
49220,0
49221,1
49223,1
49224,0
49225,0
49226,0
49227,0
49228,0
49229,1
49230,0
49234,1
49235,1
49236,0
49237,1
49238,1
49239,1
49240,1
49241,0
49242,1
49243,0
49244,0
49245,1
49247,0
49248,0
49249,1
49250,0
49251,0
49252,1
49253,1
49254,1
49255,1
49257,1
49258,1
49259,1
49260,1
49261,1
49263,0
49264,0
49265,1
49266,0
49267,1
49269,1
49270,1
49271,1
49272,1
49273,0
49274,1
49275,1
49276,0
49278,0
49279,1
49281,1
49282,1
49283,0
49284,1
49286,0
49287,1
49288,0
49289,0
49290,1
49291,0
49292,1
49293,0
49294,1
49295,1
49296,0
49297,0
49298,0
49299,0
49300,0
49302,1
49304,1
49305,0
49306,1
49307,0
49308,1
49309,0
49310,1
49311,1
49312,1
49313,1
49314,1
49315,1
49317,0
49318,1
49319,1
49320,1
49321,1
49322,1
49324,1
49326,1
49327,1
49328,1
49330,1
49331,1
49333,1
49334,1
49335,1
49336,1
49337,0
49338,1
49339,1
49340,0
49341,1
49342,1
49343,0
49344,0
49346,0
49347,0
49348,1
49349,0
49350,0
49351,1
49352,0
49353,1
49354,1
49355,1
49356,1
49358,0
49359,0
49360,1
49361,1
49362,1
49363,0
49364,1
49365,1
49366,0
49368,1
49369,1
49370,1
49371,0
49372,1
49373,1
49375,1
49377,1
49378,1
49380,1
49381,0
49382,1
49383,1
49384,0
49385,1
49387,0
49388,0
49389,1
49390,1
49391,0
49392,0
49393,1
49394,1
49395,0
49396,0
49398,1
49399,1
49401,0
49402,0
49403,0
49404,1
49405,0
49406,1
49407,1
49408,0
49409,1
49410,1
49411,1
49412,0
49413,1
49414,1
49415,0
49416,0
49417,0
49418,0
49419,0
49421,0
49422,1
49423,0
49424,1
49425,1
49426,1
49427,0
49428,0
49429,1
49430,0
49431,1
49432,0
49433,1
49434,1
49435,0
49436,1
49439,1
49440,1
49441,0
49442,1
49443,1
49444,1
49445,0
49447,0
49448,1
49449,1
49450,0
49451,1
49452,1
49453,1
49454,0
49455,0
49456,1
49458,1
49459,0
49460,1
49462,0
49464,0
49465,0
49466,0
49467,0
49468,1
49469,1
49470,1
49471,1
49472,1
49473,1
49474,1
49475,0
49476,1
49477,1
49479,1
49480,1
49481,1
49482,1
49483,1
49484,1
49485,0
49487,0
49488,0
49490,1
49491,0
49492,0
49493,0
49494,1
49495,1
49496,0
49497,1
49498,0
49499,0
49501,1
49502,0
49503,1
49504,0
49505,1
49506,0
49508,0
49511,1
49512,1
49513,1
49514,1
49517,1
49519,0
49520,0
49521,0
49522,1
49523,1
49524,1
49526,1
49527,0
49528,1
49529,1
49531,0
49532,1
49533,0
49534,1
49535,1
49536,1
49537,0
49538,0
49539,1
49540,0
49541,1
49542,1
49543,0
49544,1
49545,0
49546,1
49547,0
49548,1
49549,1
49550,1
49551,1
49552,1
49554,1
49555,1
49556,1
49557,0
49558,0
49560,0
49561,1
49562,0
49563,1
49564,1
49565,1
49566,0
49568,1
49569,1
49570,0
49572,0
49573,1
49574,0
49575,0
49576,1
49577,1
49579,1
49580,1
49581,1
49582,0
49584,1
49585,0
49586,0
49587,1
49588,1
49589,0
49590,0
49591,1
49592,0
49593,0
49594,1
49597,1
49598,0
49599,1
49600,1
49601,1
49603,0
49604,1
49605,1
49606,1
49607,1
49610,1
49611,1
49612,1
49613,0
49614,1
49615,0
49617,1
49618,0
49619,1
49620,0
49621,1
49622,1
49624,1
49625,1
49626,1
49627,1
49629,1
49630,0
49632,0
49633,0
49634,0
49636,0
49637,1
49638,1
49639,1
49640,0
49641,1
49643,1
49644,0
49646,1
49647,0
49648,1
49649,1
49650,1
49651,1
49652,0
49653,1
49654,0
49655,1
49656,1
49657,0
49658,1
49659,0
49660,0
49661,0
49662,1
49663,0
49664,1
49665,1
49666,1
49668,0
49670,0
49671,1
49672,0
49674,1
49675,0
49676,0
49677,1
49679,1
49680,0
49681,0
49682,0
49683,1
49684,0
49685,0
49686,1
49687,0
49688,0
49690,1
49691,1
49692,1
49693,0
49694,0
49695,1
49696,1
49697,1
49698,1
49699,0
49700,0
49701,1
49702,0
49703,0
49705,0
49706,1
49708,1
49709,0
49710,1
49711,1
49712,1
49713,1
49714,1
49715,1
49716,0
49717,1
49718,1
49719,1
49720,1
49721,0
49722,1
49723,1
49724,1
49726,0
49727,1
49730,1
49731,1
49732,0
49733,0
49734,0
49735,1
49736,1
49737,1
49739,0
49740,0
49741,0
49742,1
49743,0
49744,1
49745,1
49746,1
49747,1
49748,1
49749,1
49750,1
49751,1
49752,0
49753,1
49754,0
49755,0
49756,1
49758,1
49759,0
49761,0
49762,0
49763,1
49764,1
49765,0
49766,1
49767,0
49768,1
49769,1
49770,0
49771,1
49773,0
49776,1
49777,0
49780,1
49781,0
49782,1
49783,1
49784,1
49785,0
49786,1
49787,0
49789,0
49790,0
49791,1
49792,0
49793,1
49794,0
49795,1
49796,1
49797,1
49798,1
49799,0
49800,0
49801,1
49802,1
49804,0
49805,0
49806,0
49807,0
49808,1
49810,1
49811,0
49812,1
49813,1
49815,1
49816,1
49818,1
49819,1
49820,0
49821,0
49822,0
49823,1
49824,1
49825,1
49826,1
49827,1
49828,1
49829,0
49831,1
49833,1
49834,0
49835,1
49836,1
49837,0
49838,1
49839,0
49840,0
49841,0
49842,0
49843,1
49844,1
49845,1
49847,1
49848,0
49849,0
49850,1
49851,0
49852,0
49853,1
49854,1
49856,1
49857,0
49858,1
49859,0
49860,1
49861,0
49862,1
49863,0
49864,1
49865,1
49866,0
49867,1
49868,1
49869,0
49870,0
49871,1
49872,1
49873,1
49874,1
49875,0
49876,0
49877,1
49878,0
49879,0
49880,0
49881,0
49882,0
49883,0
49884,1
49885,0
49886,0
49887,1
49888,0
49890,1
49891,1
49892,0
49893,0
49895,1
49896,1
49897,0
49898,1
49899,1
49900,1
49901,0
49902,1
49904,1
49905,0
49907,0
49908,0
49909,0
49910,1
49911,1
49912,1
49913,1
49914,0
49915,1
49916,1
49917,1
49918,0
49919,1
49920,0
49922,1
49923,0
49924,0
49925,0
49926,0
49928,0
49929,1
49930,1
49932,1
49933,0
49934,0
49935,0
49936,1
49937,1
49938,1
49939,1
49940,1
49941,1
49942,0
49943,1
49944,0
49945,1
49946,1
49947,0
49948,1
49949,1
49950,1
49951,0
49952,1
49953,1
49954,0
49955,1
49956,0
49957,0
49959,1
49960,1
49961,0
49962,0
49963,1
49964,0
49965,0
49966,1
49967,1
49969,0
49971,1
49972,0
49973,1
49974,1
49976,1
49977,0
49978,0
49979,1
49980,1
49981,1
49982,0
49983,0
49984,0
49985,1
49986,0
49987,1
49988,0
49989,0
49991,0
49992,1
49993,0
49994,0
49995,1
49998,0
49999,1
50001,0
50002,1
50003,1
50004,1
50005,1
50007,0
50008,1
50009,0
50010,1
50011,1
50013,0
50014,0
50015,1
50016,0
50017,0
50018,0
50019,1
50020,0
50021,0
50022,1
50023,0
50024,1
50025,0
50026,1
50027,1
50028,1
50029,1
50030,0
50032,0
50033,1
50034,1
50035,1
50038,0
50039,0
50040,1
50041,1
50042,0
50043,1
50045,0
50046,1
50048,1
50049,0
50050,1
50052,0
50053,0
50054,0
50055,0
50057,1
50058,1
50059,1
50060,0
50061,1
50063,0
50064,0
50065,1
50066,1
50068,1
50069,1
50071,0
50072,1
50073,1
50074,0
50075,1
50077,1
50078,1
50081,1
50082,0
50083,1
50084,1
50085,1
50087,0
50090,1
50091,1
50092,0
50093,1
50094,1
50095,1
50096,1
50098,0
50099,1
50100,1
50101,1
50102,0
50103,0
50104,1
50106,1
50107,1
50108,1
50109,0
50111,0
50113,1
50114,1
50115,0
50116,1
50117,1
50118,0
50119,1
50120,1
50121,0
50122,0
50123,1
50124,1
50126,1
50127,0
50129,1
50130,1
50131,1
50132,0
50133,1
50134,0
50136,0
50137,0
50138,0
50141,1
50142,1
50143,0
50144,1
50145,1
50146,0
50147,1
50149,1
50151,1
50152,1
50153,0
50154,1
50155,1
50156,0
50158,1
50159,1
50161,0
50162,0
50163,0
50164,0
50166,0
50167,0
50168,1
50169,1
50170,0
50171,1
50172,0
50175,1
50178,0
50179,1
50180,1
50182,1
50183,1
50184,1
50185,0
50186,0
50188,1
50189,1
50190,0
50191,0
50192,0
50193,1
50194,1
50195,0
50196,0
50197,1
50198,1
50199,1
50200,1
50201,1
50202,0
50203,1
50204,1
50206,0
50207,1
50208,0
50209,1
50210,1
50211,0
50212,0
50215,1
50217,0
50218,1
50219,1
50220,0
50221,1
50222,1
50223,0
50225,1
50226,1
50227,1
50228,1
50229,1
50230,1
50232,1
50234,1
50235,1
50236,1
50237,1
50238,1
50239,0
50240,1
50241,0
50242,1
50243,0
50245,1
50246,0
50247,0
50248,0
50249,0
50250,0
50251,1
50252,0
50253,0
50254,0
50256,1
50257,1
50259,0
50260,0
50261,0
50262,1
50263,1
50264,1
50265,1
50266,0
50267,1
50268,0
50269,0
50270,1
50271,0
50274,1
50275,1
50276,1
50277,0
50278,0
50279,0
50281,1
50284,0
50285,0
50286,1
50287,1
50288,0
50289,0
50290,1
50291,0
50292,1
50293,1
50294,1
50295,1
50296,0
50297,1
50299,0
50300,1
50301,1
50302,1
50303,0
50304,1
50305,1
50307,0
50308,0
50309,1
50310,1
50311,1
50312,0
50313,1
50314,0
50316,1
50318,1
50319,1
50322,0
50323,1
50324,1
50325,1
50326,0
50327,1
50328,0
50329,0
50330,0
50331,1
50332,1
50333,1
50335,1
50336,1
50337,1
50338,1
50339,0
50340,0
50341,0
50342,1
50343,0
50344,1
50345,0
50346,0
50348,1
50349,1
50351,1
50352,1
50353,1
50354,0
50355,0
50356,1
50357,1
50358,0
50359,0
50360,0
50361,1
50362,0
50363,0
50364,0
50365,1
50367,0
50368,1
50369,0
50370,0
50371,1
50373,0
50375,1
50376,1
50377,0
50378,1
50379,0
50380,1
50381,1
50382,1
50384,0
50385,1
50386,0
50387,0
50388,1
50389,0
50390,0
50391,0
50392,0
50393,1
50394,1
50395,0
50397,1
50398,0
50399,1
50400,1
50401,1
50402,1
50403,1
50404,1
50405,1
50406,0
50407,1
50408,1
50409,0
50410,1
50411,0
50412,1
50413,1
50414,1
50415,0
50417,0
50418,1
50419,1
50420,0
50422,1
50424,0
50425,1
50426,0
50427,0
50428,0
50429,1
50430,0
50431,1
50432,1
50433,1
50434,0
50436,0
50437,1
50438,0
50439,1
50440,1
50442,1
50443,1
50444,1
50445,0
50447,1
50448,1
50449,1
50450,0
50451,1
50452,0
50453,0
50455,0
50456,1
50457,0
50458,1
50459,1
50460,1
50461,0
50462,0
50464,1
50466,0
50467,0
50468,0
50469,0
50470,1
50471,0
50472,1
50473,0
50474,1
50475,0
50476,0
50477,1
50478,0
50479,0
50480,1
50481,1
50482,0
50483,1
50484,1
50485,1
50487,1
50488,1
50489,1
50491,1
50492,1
50494,0
50495,1
50496,1
50497,1
50498,1
50499,0
50500,1
50501,1
50502,1
50503,0
50504,1
50505,0
50506,0
50507,1
50508,0
50509,0
50510,1
50511,1
50512,1
50513,0
50514,1
50515,1
50516,1
50517,0
50519,1
50520,0
50521,1
50522,0
50523,1
50524,1
50525,1
50526,0
50527,0
50528,0
50529,1
50530,1
50531,0
50532,0
50533,1
50534,1
50535,0
50536,0
50537,1
50538,1
50539,1
50540,0
50541,1
50542,1
50543,1
50544,1
50545,0
50546,1
50547,0
50549,1
50550,0
50551,0
50552,0
50553,1
50554,0
50555,1
50556,0
50557,0
50558,1
50559,0
50560,1
50561,1
50563,1
50564,0
50566,0
50567,1
50568,1
50569,1
50570,0
50571,0
50572,1
50573,0
50574,1
50575,0
50576,1
50577,1
50578,1
50580,0
50581,0
50582,1
50583,0
50584,1
50585,1
50586,1
50587,0
50588,1
50589,1
50590,1
50591,0
50592,1
50593,0
50594,1
50595,0
50596,0
50597,0
50598,0
50599,1
50601,0
50602,1
50603,1
50604,0
50605,1
50606,1
50607,0
50609,1
50610,0
50611,1
50612,1
50613,0
50614,1
50615,1
50616,0
50617,1
50618,1
50619,1
50620,1
50621,0
50622,1
50623,1
50624,0
50625,1
50626,0
50628,0
50630,1
50631,1
50632,0
50633,0
50634,0
50635,1
50636,1
50637,1
50640,1
50641,1
50642,0
50643,1
50645,0
50647,1
50648,0
50649,1
50650,1
50651,1
50652,1
50653,0
50654,1
50655,0
50656,0
50658,1
50659,0
50660,1
50661,0
50663,0
50664,0
50665,1
50666,1
50667,0
50669,1
50670,0
50671,0
50673,1
50674,0
50675,0
50676,1
50677,1
50678,0
50679,1
50680,0
50681,0
50682,0
50683,0
50684,1
50685,0
50686,1
50688,1
50689,1
50690,1
50691,1
50692,1
50693,0
50695,0
50696,1
50697,1
50698,1
50699,1
50700,0
50701,0
50702,0
50703,0
50704,0
50705,1
50706,1
50708,1
50709,0
50710,1
50711,1
50712,1
50713,0
50714,1
50715,0
50716,1
50717,1
50718,0
50720,1
50721,1
50722,1
50723,0
50725,1
50726,0
50727,0
50728,1
50729,1
50730,1
50731,1
50733,1
50735,1
50737,0
50739,0
50740,0
50741,0
50742,1
50744,1
50745,1
50746,1
50747,1
50748,0
50749,1
50750,0
50751,1
50752,0
50754,0
50755,1
50756,1
50757,1
50758,1
50759,1
50760,0
50761,1
50762,0
50763,1
50764,0
50765,1
50767,1
50768,1
50769,0
50770,0
50771,0
50772,1
50773,1
50774,1
50775,1
50776,0
50777,0
50778,0
50779,1
50780,1
50782,1
50783,1
50784,1
50785,1
50787,1
50788,0
50789,1
50790,0
50791,1
50792,1
50793,1
50794,0
50795,1
50796,0
50797,0
50798,1
50799,1
50800,1
50801,0
50802,0
50803,0
50804,0
50805,1
50807,0
50808,1
50809,0
50810,0
50811,0
50812,0
50813,0
50814,0
50815,0
50816,0
50817,1
50818,1
50819,0
50820,1
50821,1
50822,1
50823,1
50825,0
50826,0
50828,1
50829,1
50830,1
50831,0
50833,1
50834,0
50835,0
50836,1
50837,1
50838,1
50839,0
50840,1
50841,1
50842,0
50843,0
50844,1
50845,1
50846,0
50847,0
50848,1
50849,0
50850,1
50851,0
50852,1
50853,1
50854,1
50855,0
50857,0
50858,0
50859,1
50860,1
50861,1
50862,1
50864,1
50865,1
50866,1
50867,1
50868,1
50869,1
50870,1
50871,1
50872,1
50873,1
50874,1
50875,1
50876,1
50877,1
50878,1
50879,1
50880,0
50881,1
50882,1
50884,1
50885,1
50886,1
50887,1
50888,1
50889,1
50890,1
50891,1
50892,1
50893,1
50894,1
50895,1
50896,0
50897,1
50898,0
50899,0
50900,1
50901,1
50902,0
50904,0
50905,0
50906,1
50907,1
50908,0
50909,1
50910,0
50911,0
50912,0
50913,1
50914,0
50916,1
50917,1
50918,1
50919,1
50920,1
50921,0
50923,0
50924,1
50925,0
50926,1
50927,1
50928,1
50929,1
50930,1
50932,0
50933,1
50934,0
50935,0
50936,1
50937,1
50938,1
50939,0
50940,1
50941,0
50943,0
50944,0
50945,1
50947,0
50949,0
50950,0
50951,1
50953,1
50954,1
50955,1
50958,1
50959,1
50960,1
50962,1
50963,1
50965,0
50966,1
50967,0
50968,0
50969,0
50970,0
50971,0
50972,1
50973,1
50974,0
50975,1
50976,0
50977,1
50978,0
50979,0
50980,1
50981,1
50982,1
50983,0
50986,0
50987,0
50988,0
50989,1
50990,1
50991,1
50992,1
50993,1
50994,0
50995,0
50996,0
50997,1
50998,1
50999,1
51000,0
51001,1
51002,1
51003,0
51004,0
51006,0
51007,1
51008,0
51009,1
51010,0
51011,1
51012,1
51013,0
51015,1
51016,1
51017,1
51019,0
51020,1
51021,0
51022,0
51023,0
51024,1
51025,1
51026,1
51029,1
51031,1
51032,0
51033,0
51034,1
51035,1
51036,1
51037,0
51038,1
51039,0
51040,0
51042,1
51043,0
51045,0
51046,1
51047,0
51048,1
51049,0
51050,1
51051,0
51052,1
51053,1
51054,1
51056,0
51057,1
51058,0
51059,0
51060,0
51061,0
51062,1
51063,1
51064,0
51065,0
51066,0
51067,1
51068,1
51069,1
51070,0
51071,1
51072,1
51073,1
51075,0
51076,1
51077,0
51078,1
51079,0
51080,0
51081,1
51082,0
51083,0
51084,0
51085,0
51086,1
51087,1
51088,1
51089,0
51090,1
51091,0
51092,0
51093,1
51094,1
51095,1
51096,1
51098,1
51099,1
51100,0
51101,1
51102,1
51103,0
51104,0
51105,0
51106,0
51107,1
51108,0
51109,0
51110,1
51111,1
51112,1
51113,0
51114,1
51115,0
51116,1
51117,1
51118,1
51119,0
51120,1
51121,0
51122,0
51123,1
51124,1
51125,1
51126,0
51127,0
51128,1
51129,1
51130,1
51131,0
51132,0
51133,1
51134,0
51135,1
51136,1
51139,1
51141,1
51142,1
51143,1
51144,0
51145,1
51146,0
51147,0
51148,0
51149,1
51150,0
51151,1
51152,1
51153,1
51154,0
51155,0
51156,0
51158,1
51159,1
51160,0
51161,0
51162,1
51164,0
51165,0
51166,1
51167,0
51168,1
51169,0
51170,0
51171,0
51172,1
51173,1
51174,0
51175,1
51177,0
51178,0
51179,1
51180,0
51181,1
51182,1
51183,0
51184,0
51185,1
51186,0
51187,0
51188,0
51189,1
51190,0
51191,1
51193,0
51194,1
51195,1
51196,1
51197,0
51198,0
51200,1
51202,1
51203,1
51204,1
51206,1
51207,1
51208,0
51209,1
51210,0
51211,1
51212,0
51213,0
51214,1
51215,1
51216,1
51217,1
51218,0
51219,0
51220,1
51221,0
51222,1
51223,1
51225,1
51226,1
51227,0
51228,1
51230,1
51231,1
51234,0
51235,1
51236,0
51237,0
51238,1
51240,1
51241,1
51242,1
51244,0
51246,1
51247,0
51248,1
51249,1
51250,1
51251,0
51253,0
51255,1
51256,1
51257,1
51258,1
51259,1
51260,1
51262,1
51263,1
51264,1
51265,0
51266,1
51268,0
51269,1
51270,1
51272,1
51274,0
51275,0
51276,0
51277,1
51278,1
51279,1
51280,0
51281,1
51282,0
51285,1
51286,0
51287,1
51288,1
51289,1
51291,1
51292,1
51293,1
51294,0
51295,0
51296,0
51298,0
51299,1
51300,1
51301,1
51303,1
51304,0
51305,1
51306,0
51307,1
51308,0
51309,0
51310,1
51311,1
51312,1
51313,0
51314,0
51315,1
51317,0
51318,1
51319,1
51321,1
51323,0
51324,1
51325,1
51326,1
51327,1
51328,0
51329,1
51331,0
51332,1
51333,0
51335,0
51336,1
51337,1
51340,0
51341,0
51343,1
51344,1
51345,1
51346,0
51347,0
51348,0
51350,0
51351,1
51352,1
51353,1
51354,1
51355,1
51356,1
51357,0
51358,1
51359,1
51363,1
51364,1
51365,0
51367,0
51369,0
51370,1
51371,1
51372,0
51373,0
51374,0
51375,1
51376,1
51377,1
51378,1
51379,0
51380,1
51381,1
51382,0
51383,0
51384,1
51385,1
51386,1
51387,1
51388,1
51389,0
51390,0
51391,0
51392,1
51393,1
51394,0
51395,0
51397,1
51398,0
51399,1
51400,0
51401,1
51403,0
51405,0
51406,0
51407,0
51408,0
51409,1
51410,0
51411,0
51412,1
51413,1
51414,0
51415,0
51416,0
51417,0
51418,0
51419,0
51420,0
51421,0
51422,1
51423,0
51424,1
51425,1
51427,0
51428,0
51430,0
51431,1
51432,0
51433,1
51434,1
51435,0
51436,0
51437,1
51438,0
51441,1
51442,1
51443,1
51444,1
51445,1
51446,1
51447,0
51448,0
51450,0
51451,1
51452,0
51453,0
51454,1
51455,1
51456,1
51459,0
51460,1
51461,0
51462,1
51463,1
51464,0
51465,1
51466,1
51467,0
51469,1
51470,1
51471,0
51472,1
51473,0
51474,0
51475,1
51476,1
51477,1
51478,1
51479,0
51480,1
51481,0
51482,0
51483,1
51484,1
51485,0
51486,1
51487,1
51488,1
51489,1
51490,1
51491,1
51492,0
51493,1
51494,1
51495,0
51496,1
51497,1
51499,0
51500,0
51501,0
51503,0
51504,0
51507,0
51509,0
51512,1
51514,1
51515,1
51517,1
51519,0
51520,0
51521,1
51522,1
51525,1
51526,1
51528,0
51529,1
51530,1
51531,1
51532,1
51533,1
51534,1
51535,1
51536,0
51537,0
51538,1
51539,1
51540,1
51541,1
51542,0
51543,0
51544,1
51545,0
51546,1
